Order ID,Date,Customer ID,Region,Category,Product,Quantity,Price
1330,2023-04-30 21:01:15.675675676,CUST0128,North,Electronics,Headphones,1,2302
1331,2023-05-01 05:45:56.756756758,CUST0033,South,Electronics,Rice,2,3427
1332,2023-05-01 14:30:37.837837838,CUST0176,North,Electronics,Sofa,4,4374
1333,2023-05-01 23:15:18.918918920,CUST0187,East,Groceries,Rice,1,2359
1334,2023-05-02 08:00:00.000000000,CUST0115,East,Fashion,Sofa,4,1928
1335,2023-05-02 16:44:41.081081082,CUST0119,West,Groceries,Watch,3,1357
1336,2023-05-03 01:29:22.162162162,CUST0022,North,Groceries,TV,5,564
1337,2023-05-03 10:14:03.243243244,CUST0158,South,Fashion,Rice,4,3394
1338,2023-05-03 18:58:44.324324324,CUST0038,East,Furniture,Headphones,5,1330
1339,2023-05-04 03:43:25.405405406,CUST0109,South,Electronics,Sofa,4,2754
1340,2023-05-04 12:28:06.486486486,CUST0051,South,Furniture,Shoes,3,984
1341,2023-05-04 21:12:47.567567568,CUST0182,East,Electronics,Table,1,3905
1342,2023-05-05 05:57:28.648648648,CUST0008,South,Groceries,Shoes,3,3956
1343,2023-05-05 14:42:09.729729730,CUST0027,East,Electronics,Laptop,1,3235
1344,2023-05-05 23:26:50.810810812,CUST0027,South,Groceries,TV,1,1024
1345,2023-05-06 08:11:31.891891892,CUST0021,East,Furniture,TV,5,4689
1346,2023-05-06 16:56:12.972972974,CUST0030,North,Groceries,Shoes,3,1646
1347,2023-05-07 01:40:54.054054054,CUST0097,West,Furniture,Shirt,4,1194
1348,2023-05-07 10:25:35.135135136,CUST0028,East,Fashion,Watch,3,2511
1349,2023-05-07 19:10:16.216216216,CUST0111,East,Fashion,Rice,5,2717
1350,2023-05-08 03:54:57.297297298,CUST0192,West,Fashion,Headphones,1,862
1351,2023-05-08 12:39:38.378378378,CUST0197,East,Groceries,TV,5,2423
1352,2023-05-08 21:24:19.459459460,CUST0061,East,Fashion,Shoes,2,4245
1353,2023-05-09 06:09:00.540540540,CUST0048,South,Electronics,Shoes,2,2875
1354,2023-05-09 14:53:41.621621622,CUST0147,West,Furniture,Watch,4,4759
1355,2023-05-09 23:38:22.702702704,CUST0004,North,Furniture,Watch,5,4978
1356,2023-05-10 08:23:03.783783784,CUST0035,East,Electronics,Mobile,4,3255
1357,2023-05-10 17:07:44.864864866,CUST0192,West,Groceries,Mobile,4,4070
1358,2023-05-11 01:52:25.945945946,CUST0049,South,Groceries,Shirt,2,2140
1359,2023-05-11 10:37:07.027027028,CUST0017,North,Furniture,Shirt,4,683
1360,2023-05-11 19:21:48.108108108,CUST0172,West,Fashion,Laptop,2,4431
1361,2023-05-12 04:06:29.189189190,CUST0158,North,Groceries,Shirt,1,2203
1362,2023-05-12 12:51:10.270270270,CUST0046,North,Groceries,Sofa,5,2042
1363,2023-05-12 21:35:51.351351352,CUST0117,North,Electronics,Watch,4,4555
1364,2023-05-13 06:20:32.432432432,CUST0006,East,Electronics,Headphones,2,209
1365,2023-05-13 15:05:13.513513514,CUST0099,East,Fashion,Sofa,3,291
1366,2023-05-13 23:49:54.594594594,CUST0124,South,Groceries,Rice,4,1003
1367,2023-05-14 08:34:35.675675676,CUST0037,South,Groceries,Shoes,1,961
1368,2023-05-14 17:19:16.756756758,CUST0024,West,Electronics,Shirt,1,1183
1369,2023-05-15 02:03:57.837837838,CUST0093,South,Groceries,Shoes,3,749
1370,2023-05-15 10:48:38.918918920,CUST0046,North,Furniture,TV,2,4234
1371,2023-05-15 19:33:20.000000000,CUST0181,North,Electronics,Laptop,4,3711
1372,2023-05-16 04:18:01.081081082,CUST0095,East,Fashion,TV,2,736
1373,2023-05-16 13:02:42.162162162,CUST0099,North,Electronics,Laptop,1,1136
1374,2023-05-16 21:47:23.243243244,CUST0188,West,Groceries,Mobile,2,4231
1375,2023-05-17 06:32:04.324324324,CUST0116,North,Fashion,Shoes,1,2248
1376,2023-05-17 15:16:45.405405406,CUST0191,North,Electronics,Laptop,2,3965
1377,2023-05-18 00:01:26.486486486,CUST0160,West,Furniture,Table,3,3257
1378,2023-05-18 08:46:07.567567568,CUST0161,South,Furniture,Sofa,5,3687
1379,2023-05-18 17:30:48.648648650,CUST0067,South,Electronics,Laptop,3,3394
1380,2023-05-19 02:15:29.729729730,CUST0128,West,Furniture,Laptop,3,4361
1381,2023-05-19 11:00:10.810810812,CUST0018,East,Furniture,Sofa,5,2530
1382,2023-05-19 19:44:51.891891892,CUST0025,North,Furniture,Shoes,5,1979
1383,2023-05-20 04:29:32.972972974,CUST0054,West,Fashion,Shoes,4,4066
1384,2023-05-20 13:14:14.054054054,CUST0058,North,Furniture,Sofa,4,3813
1385,2023-05-20 21:58:55.135135136,CUST0067,East,Furniture,TV,3,4226
1386,2023-05-21 06:43:36.216216216,CUST0104,North,Furniture,Table,3,4206
1387,2023-05-21 15:28:17.297297298,CUST0174,West,Fashion,Headphones,1,2111
1388,2023-05-22 00:12:58.378378378,CUST0024,North,Electronics,Rice,1,3473
1389,2023-05-22 08:57:39.459459460,CUST0114,South,Groceries,Table,4,2243
1390,2023-05-22 17:42:20.540540540,CUST0032,East,Furniture,Shoes,4,2600
1391,2023-05-23 02:27:01.621621622,CUST0175,East,Electronics,Headphones,1,4681
1392,2023-05-23 11:11:42.702702704,CUST0086,East,Furniture,Mobile,1,1389
1393,2023-05-23 19:56:23.783783784,CUST0151,West,Fashion,Shirt,2,1547
1394,2023-05-24 04:41:04.864864866,CUST0194,East,Electronics,Laptop,2,3299
1395,2023-05-24 13:25:45.945945946,CUST0127,South,Fashion,Sofa,1,2043
1396,2023-05-24 22:10:27.027027028,CUST0155,West,Furniture,Sofa,2,3283
1397,2023-05-25 06:55:08.108108108,CUST0130,South,Furniture,Laptop,5,3316
1398,2023-05-25 15:39:49.189189190,CUST0017,North,Fashion,Shirt,4,3236
1399,2023-05-26 00:24:30.270270270,CUST0104,North,Groceries,Rice,4,3418
1400,2023-05-26 09:09:11.351351352,CUST0161,North,Fashion,Shirt,1,2882
1401,2023-05-26 17:53:52.432432432,CUST0137,North,Furniture,Headphones,3,1090
1402,2023-05-27 02:38:33.513513514,CUST0043,South,Fashion,Shirt,1,2253
1403,2023-05-27 11:23:14.594594594,CUST0176,West,Groceries,Headphones,2,325
1404,2023-05-27 20:07:55.675675676,CUST0039,West,Fashion,Shirt,3,876
1405,2023-05-28 04:52:36.756756758,CUST0170,East,Groceries,Rice,2,2937
1406,2023-05-28 13:37:17.837837838,CUST0026,South,Groceries,Rice,5,787
1407,2023-05-28 22:21:58.918918920,CUST0099,North,Fashion,Shoes,2,629
1408,2023-05-29 07:06:40.000000000,CUST0050,South,Fashion,Laptop,5,3542
1409,2023-05-29 15:51:21.081081082,CUST0153,East,Electronics,Rice,5,2253
1410,2023-05-30 00:36:02.162162162,CUST0152,East,Furniture,Headphones,2,1394
1411,2023-05-30 09:20:43.243243244,CUST0013,South,Groceries,Rice,2,1626
1412,2023-05-30 18:05:24.324324324,CUST0060,South,Electronics,Shoes,5,4874
1413,2023-05-31 02:50:05.405405406,CUST0135,South,Fashion,Sofa,3,2996
1414,2023-05-31 11:34:46.486486486,CUST0057,West,Furniture,Headphones,5,3203
1415,2023-05-31 20:19:27.567567568,CUST0036,North,Electronics,Shoes,4,2540
1416,2023-06-01 05:04:08.648648650,CUST0173,South,Groceries,TV,5,4235
1417,2023-06-01 13:48:49.729729730,CUST0020,South,Electronics,TV,3,3902
1418,2023-06-01 22:33:30.810810812,CUST0065,South,Groceries,Mobile,4,944
1419,2023-06-02 07:18:11.891891892,CUST0008,East,Fashion,Shirt,1,546
1420,2023-06-02 16:02:52.972972974,CUST0144,East,Furniture,Laptop,1,4015
1421,2023-06-03 00:47:34.054054054,CUST0142,West,Furniture,Watch,3,3209
1422,2023-06-03 09:32:15.135135136,CUST0115,North,Furniture,Table,5,1334
1423,2023-06-03 18:16:56.216216216,CUST0143,West,Fashion,Shoes,2,326
1424,2023-06-04 03:01:37.297297298,CUST0092,North,Groceries,Sofa,3,4243
1425,2023-06-04 11:46:18.378378378,CUST0098,East,Fashion,Table,4,3059
1426,2023-06-04 20:30:59.459459460,CUST0066,East,Furniture,Sofa,4,1930
1427,2023-06-05 05:15:40.540540540,CUST0032,East,Fashion,Table,1,3879
1428,2023-06-05 14:00:21.621621622,CUST0191,West,Fashion,Shoes,4,286
1429,2023-06-05 22:45:02.702702704,CUST0086,South,Fashion,Watch,3,2977
1430,2023-06-06 07:29:43.783783784,CUST0051,South,Groceries,Table,4,2635
1431,2023-06-06 16:14:24.864864866,CUST0153,East,Electronics,Shoes,3,2032
1432,2023-06-07 00:59:05.945945946,CUST0186,South,Electronics,Rice,2,3024
1433,2023-06-07 09:43:47.027027028,CUST0063,South,Fashion,Watch,1,948
1434,2023-06-07 18:28:28.108108108,CUST0190,West,Electronics,Headphones,4,2132
1435,2023-06-08 03:13:09.189189190,CUST0125,North,Electronics,Sofa,3,1352
1436,2023-06-08 11:57:50.270270270,CUST0150,East,Fashion,TV,5,1981
1437,2023-06-08 20:42:31.351351352,CUST0058,East,Fashion,Shirt,1,369
1438,2023-06-09 05:27:12.432432432,CUST0058,West,Furniture,TV,2,1730
1439,2023-06-09 14:11:53.513513514,CUST0086,West,Electronics,Watch,3,4505
1440,2023-06-09 22:56:34.594594596,CUST0049,South,Groceries,Headphones,2,3303
1441,2023-06-10 07:41:15.675675676,CUST0180,East,Fashion,Sofa,2,1674
1442,2023-06-10 16:25:56.756756758,CUST0170,North,Furniture,Headphones,4,2992
1443,2023-06-11 01:10:37.837837838,CUST0070,West,Groceries,Table,4,1795
1444,2023-06-11 09:55:18.918918920,CUST0015,North,Electronics,Sofa,3,3358
1445,2023-06-11 18:40:00.000000000,CUST0054,North,Furniture,Table,5,3362
1446,2023-06-12 03:24:41.081081082,CUST0188,East,Fashion,Shoes,3,1545
1447,2023-06-12 12:09:22.162162162,CUST0101,East,Groceries,Watch,5,319
1448,2023-06-12 20:54:03.243243244,CUST0008,West,Fashion,Shoes,2,152
1449,2023-06-13 05:38:44.324324324,CUST0053,East,Electronics,Mobile,1,1857
1450,2023-06-13 14:23:25.405405406,CUST0060,East,Groceries,Headphones,3,1766
1451,2023-06-13 23:08:06.486486486,CUST0108,East,Electronics,Table,3,2885
1452,2023-06-14 07:52:47.567567568,CUST0005,North,Electronics,Rice,5,819
1453,2023-06-14 16:37:28.648648650,CUST0103,West,Furniture,Shoes,2,505
1454,2023-06-15 01:22:09.729729730,CUST0196,South,Fashion,Mobile,2,2394
1455,2023-06-15 10:06:50.810810812,CUST0006,North,Groceries,Laptop,5,171
1456,2023-06-15 18:51:31.891891892,CUST0109,East,Electronics,TV,2,2153
1457,2023-06-16 03:36:12.972972974,CUST0116,North,Electronics,Sofa,4,1329
1458,2023-06-16 12:20:54.054054054,CUST0094,East,Groceries,Mobile,1,1667
1459,2023-06-16 21:05:35.135135136,CUST0047,East,Electronics,Watch,3,3782
1460,2023-06-17 05:50:16.216216216,CUST0099,North,Furniture,Shoes,1,3053
1461,2023-06-17 14:34:57.297297298,CUST0055,West,Furniture,Watch,3,4582
1462,2023-06-17 23:19:38.378378378,CUST0168,East,Furniture,TV,4,798
1463,2023-06-18 08:04:19.459459460,CUST0052,West,Furniture,Rice,2,926
1464,2023-06-18 16:49:00.540540540,CUST0144,South,Electronics,Headphones,5,448
1465,2023-06-19 01:33:41.621621622,CUST0013,East,Groceries,Headphones,4,4008
1466,2023-06-19 10:18:22.702702704,CUST0114,West,Groceries,Watch,1,407
1467,2023-06-19 19:03:03.783783784,CUST0124,West,Groceries,Table,5,3516
1468,2023-06-20 03:47:44.864864866,CUST0106,South,Groceries,Rice,2,2434
1469,2023-06-20 12:32:25.945945946,CUST0158,West,Fashion,Headphones,4,4961
1470,2023-06-20 21:17:07.027027028,CUST0147,West,Groceries,Rice,5,4920
1471,2023-06-21 06:01:48.108108108,CUST0145,South,Fashion,Mobile,4,2909
1472,2023-06-21 14:46:29.189189190,CUST0120,East,Fashion,Rice,4,3658
1473,2023-06-21 23:31:10.270270270,CUST0063,West,Furniture,Shirt,2,4578
1474,2023-06-22 08:15:51.351351352,CUST0019,West,Fashion,TV,3,3577
1475,2023-06-22 17:00:32.432432432,CUST0092,West,Electronics,Headphones,5,4720
1476,2023-06-23 01:45:13.513513514,CUST0058,North,Fashion,Rice,2,2786
1477,2023-06-23 10:29:54.594594596,CUST0183,South,Furniture,Watch,4,3085
1478,2023-06-23 19:14:35.675675676,CUST0090,North,Fashion,Laptop,2,375
1479,2023-06-24 03:59:16.756756758,CUST0117,South,Electronics,Shirt,3,2647
1480,2023-06-24 12:43:57.837837838,CUST0062,East,Electronics,Shirt,5,2864
1481,2023-06-24 21:28:38.918918920,CUST0023,East,Electronics,Table,3,436
1482,2023-06-25 06:13:20.000000000,CUST0127,West,Furniture,Rice,1,2073
1483,2023-06-25 14:58:01.081081082,CUST0137,South,Furniture,Table,5,3079
1484,2023-06-25 23:42:42.162162162,CUST0140,East,Groceries,Table,3,4676
1485,2023-06-26 08:27:23.243243244,CUST0129,South,Furniture,Laptop,4,4068
1486,2023-06-26 17:12:04.324324324,CUST0058,East,Electronics,Mobile,5,1010
1487,2023-06-27 01:56:45.405405406,CUST0122,North,Electronics,Rice,5,2096
1488,2023-06-27 10:41:26.486486486,CUST0001,East,Furniture,Shoes,2,3229
1489,2023-06-27 19:26:07.567567568,CUST0034,North,Fashion,Headphones,4,4304
1490,2023-06-28 04:10:48.648648650,CUST0096,East,Furniture,Table,1,3857
1491,2023-06-28 12:55:29.729729730,CUST0126,West,Furniture,TV,3,427
1492,2023-06-28 21:40:10.810810812,CUST0118,North,Electronics,Sofa,2,1899
1493,2023-06-29 06:24:51.891891892,CUST0048,East,Groceries,TV,3,414
1494,2023-06-29 15:09:32.972972974,CUST0089,West,Electronics,Laptop,1,3645
1495,2023-06-29 23:54:14.054054054,CUST0117,North,Groceries,Laptop,1,1234
1496,2023-06-30 08:38:55.135135136,CUST0129,West,Electronics,Watch,5,2846
1497,2023-06-30 17:23:36.216216216,CUST0016,South,Furniture,Mobile,1,4976
1498,2023-07-01 02:08:17.297297298,CUST0189,South,Electronics,Headphones,3,1620
1499,2023-07-01 10:52:58.378378378,CUST0192,North,Electronics,Table,4,255
1500,2023-07-01 19:37:39.459459460,CUST0191,East,Electronics,TV,4,1824
1501,2023-07-02 04:22:20.540540542,CUST0069,North,Furniture,Sofa,5,3443
1502,2023-07-02 13:07:01.621621622,CUST0022,West,Furniture,Laptop,3,986
1503,2023-07-02 21:51:42.702702704,CUST0093,East,Furniture,Laptop,3,3173
1504,2023-07-03 06:36:23.783783784,CUST0195,South,Furniture,Mobile,1,2905
1505,2023-07-03 15:21:04.864864866,CUST0076,East,Groceries,Sofa,3,821
1506,2023-07-04 00:05:45.945945946,CUST0154,South,Groceries,Sofa,2,1012
1507,2023-07-04 08:50:27.027027028,CUST0144,East,Fashion,Mobile,1,3457
1508,2023-07-04 17:35:08.108108108,CUST0179,East,Furniture,Laptop,2,970
1509,2023-07-05 02:19:49.189189190,CUST0086,East,Groceries,Headphones,5,4208
1510,2023-07-05 11:04:30.270270270,CUST0185,West,Electronics,Rice,4,597
1511,2023-07-05 19:49:11.351351352,CUST0029,West,Furniture,Rice,5,1856
1512,2023-07-06 04:33:52.432432432,CUST0069,North,Fashion,Mobile,4,1217
1513,2023-07-06 13:18:33.513513514,CUST0047,North,Fashion,Sofa,5,3509
1514,2023-07-06 22:03:14.594594596,CUST0094,South,Fashion,Table,3,2928
1515,2023-07-07 06:47:55.675675676,CUST0190,West,Electronics,Mobile,2,1747
1516,2023-07-07 15:32:36.756756758,CUST0197,South,Groceries,Headphones,4,3083
1517,2023-07-08 00:17:17.837837838,CUST0144,North,Electronics,Mobile,1,242
1518,2023-07-08 09:01:58.918918920,CUST0176,South,Furniture,Shirt,2,2861
1519,2023-07-08 17:46:40.000000000,CUST0085,North,Fashion,TV,1,3535
1520,2023-07-09 02:31:21.081081082,CUST0039,West,Electronics,Sofa,2,4760
1521,2023-07-09 11:16:02.162162162,CUST0100,East,Electronics,Watch,2,2531
1522,2023-07-09 20:00:43.243243244,CUST0033,West,Groceries,Watch,5,4612
1523,2023-07-10 04:45:24.324324324,CUST0101,South,Groceries,Sofa,4,1948
1524,2023-07-10 13:30:05.405405406,CUST0023,South,Fashion,Headphones,4,2796
1525,2023-07-10 22:14:46.486486486,CUST0010,West,Electronics,Shirt,2,1817
1526,2023-07-11 06:59:27.567567568,CUST0069,West,Electronics,Shirt,3,3172
1527,2023-07-11 15:44:08.648648650,CUST0100,North,Groceries,Laptop,3,1167
1528,2023-07-12 00:28:49.729729730,CUST0034,South,Electronics,TV,1,2886
1529,2023-07-12 09:13:30.810810812,CUST0180,South,Electronics,Rice,1,3891
1530,2023-07-12 17:58:11.891891892,CUST0138,West,Electronics,Shoes,5,1388
1531,2023-07-13 02:42:52.972972974,CUST0147,East,Groceries,Headphones,2,3971
1532,2023-07-13 11:27:34.054054054,CUST0186,South,Fashion,Shoes,1,1906
1533,2023-07-13 20:12:15.135135136,CUST0096,East,Furniture,Shoes,1,1604
1534,2023-07-14 04:56:56.216216216,CUST0001,West,Fashion,Sofa,2,3408
1535,2023-07-14 13:41:37.297297298,CUST0069,West,Furniture,Watch,5,3051
1536,2023-07-14 22:26:18.378378378,CUST0004,North,Electronics,Watch,1,171
1537,2023-07-15 07:10:59.459459460,CUST0016,South,Fashion,Rice,5,1790
1538,2023-07-15 15:55:40.540540542,CUST0024,East,Furniture,Sofa,4,1444
1539,2023-07-16 00:40:21.621621622,CUST0080,North,Groceries,Shoes,5,3403
1540,2023-07-16 09:25:02.702702704,CUST0002,South,Groceries,Table,3,3213
1541,2023-07-16 18:09:43.783783784,CUST0128,North,Fashion,Watch,3,982
1542,2023-07-17 02:54:24.864864866,CUST0160,West,Fashion,Headphones,5,4334
1543,2023-07-17 11:39:05.945945946,CUST0084,South,Electronics,Headphones,3,2762
1544,2023-07-17 20:23:47.027027028,CUST0152,North,Fashion,Laptop,4,1604
1545,2023-07-18 05:08:28.108108108,CUST0140,North,Electronics,Mobile,2,2563
1546,2023-07-18 13:53:09.189189190,CUST0178,East,Electronics,Table,3,2653
1547,2023-07-18 22:37:50.270270270,CUST0163,North,Groceries,Watch,3,832
1548,2023-07-19 07:22:31.351351352,CUST0124,South,Groceries,Shirt,5,1848
1549,2023-07-19 16:07:12.432432432,CUST0033,South,Furniture,Watch,4,4024
1550,2023-07-20 00:51:53.513513514,CUST0161,East,Groceries,Laptop,2,523
1551,2023-07-20 09:36:34.594594596,CUST0189,South,Groceries,Headphones,5,3578
1552,2023-07-20 18:21:15.675675676,CUST0179,West,Fashion,Shoes,5,1691
1553,2023-07-21 03:05:56.756756758,CUST0171,South,Groceries,Shirt,4,4585
1554,2023-07-21 11:50:37.837837838,CUST0101,South,Furniture,Sofa,2,4537
1555,2023-07-21 20:35:18.918918920,CUST0012,North,Fashion,TV,4,4809
1556,2023-07-22 05:20:00.000000000,CUST0067,North,Furniture,Shoes,2,592
1557,2023-07-22 14:04:41.081081082,CUST0065,South,Groceries,TV,4,291
1558,2023-07-22 22:49:22.162162162,CUST0161,East,Furniture,Table,5,598
1559,2023-07-23 07:34:03.243243244,CUST0168,North,Fashion,Mobile,5,1356
1560,2023-07-23 16:18:44.324324324,CUST0074,East,Electronics,Shirt,1,2068
1561,2023-07-24 01:03:25.405405406,CUST0043,South,Furniture,Rice,3,4422
1562,2023-07-24 09:48:06.486486488,CUST0044,South,Furniture,Shirt,4,2286
1563,2023-07-24 18:32:47.567567568,CUST0029,West,Fashion,Watch,1,916
1564,2023-07-25 03:17:28.648648650,CUST0141,North,Fashion,Headphones,3,3320
1565,2023-07-25 12:02:09.729729730,CUST0012,South,Furniture,Watch,4,1573
1566,2023-07-25 20:46:50.810810812,CUST0095,West,Groceries,Watch,2,1186
1567,2023-07-26 05:31:31.891891892,CUST0046,North,Furniture,Table,3,4299
1568,2023-07-26 14:16:12.972972974,CUST0130,South,Fashion,Shoes,5,1974
1569,2023-07-26 23:00:54.054054054,CUST0035,South,Electronics,Rice,1,970
1570,2023-07-27 07:45:35.135135136,CUST0081,North,Electronics,Rice,3,4863
1571,2023-07-27 16:30:16.216216216,CUST0090,North,Groceries,Watch,3,2142
1572,2023-07-28 01:14:57.297297298,CUST0008,North,Furniture,TV,5,372
1573,2023-07-28 09:59:38.378378378,CUST0093,South,Electronics,Table,4,1129
1574,2023-07-28 18:44:19.459459460,CUST0154,South,Furniture,Watch,2,3318
1575,2023-07-29 03:29:00.540540540,CUST0090,West,Fashion,Mobile,5,4169
1576,2023-07-29 12:13:41.621621624,CUST0162,East,Electronics,Headphones,2,1151
1577,2023-07-29 20:58:22.702702704,CUST0115,North,Groceries,Shoes,4,4133
1578,2023-07-30 05:43:03.783783784,CUST0105,South,Fashion,Sofa,3,1673
1579,2023-07-30 14:27:44.864864864,CUST0135,South,Groceries,Mobile,2,3290
1580,2023-07-30 23:12:25.945945948,CUST0196,North,Fashion,TV,1,4488
1581,2023-07-31 07:57:07.027027028,CUST0058,East,Electronics,Shirt,1,3897
1582,2023-07-31 16:41:48.108108108,CUST0114,North,Groceries,Shirt,5,3389
1583,2023-08-01 01:26:29.189189188,CUST0075,East,Groceries,Mobile,4,3847
1584,2023-08-01 10:11:10.270270272,CUST0157,South,Fashion,Watch,5,2205
1585,2023-08-01 18:55:51.351351352,CUST0120,East,Groceries,Sofa,5,407
1586,2023-08-02 03:40:32.432432432,CUST0164,West,Fashion,Laptop,5,3459
1587,2023-08-02 12:25:13.513513516,CUST0021,South,Fashion,Laptop,1,3276
1588,2023-08-02 21:09:54.594594596,CUST0164,West,Fashion,TV,1,1351
1589,2023-08-03 05:54:35.675675676,CUST0138,North,Fashion,Watch,5,2847
1590,2023-08-03 14:39:16.756756756,CUST0101,North,Electronics,Rice,1,1617
1591,2023-08-03 23:23:57.837837840,CUST0152,North,Fashion,Rice,4,1478
1592,2023-08-04 08:08:38.918918920,CUST0192,East,Furniture,Shoes,5,4991
1593,2023-08-04 16:53:20.000000000,CUST0177,South,Groceries,Sofa,1,2061
1594,2023-08-05 01:38:01.081081080,CUST0099,North,Furniture,Sofa,2,4405
1595,2023-08-05 10:22:42.162162164,CUST0036,North,Electronics,Shirt,5,2963
1596,2023-08-05 19:07:23.243243244,CUST0096,South,Furniture,Table,5,2756
1597,2023-08-06 03:52:04.324324324,CUST0152,North,Groceries,TV,4,2594
1598,2023-08-06 12:36:45.405405404,CUST0151,West,Furniture,Laptop,3,4667
1599,2023-08-06 21:21:26.486486488,CUST0190,South,Electronics,TV,3,4105
1600,2023-08-07 06:06:07.567567568,CUST0037,South,Fashion,Rice,4,3663
1601,2023-08-07 14:50:48.648648648,CUST0012,South,Furniture,Rice,4,1022
1602,2023-08-07 23:35:29.729729732,CUST0113,West,Electronics,Mobile,4,4332
1603,2023-08-08 08:20:10.810810812,CUST0183,South,Electronics,Shoes,3,4562
1604,2023-08-08 17:04:51.891891892,CUST0013,West,Groceries,Sofa,4,3059
1605,2023-08-09 01:49:32.972972972,CUST0023,South,Groceries,Headphones,1,283
1606,2023-08-09 10:34:14.054054056,CUST0099,East,Furniture,TV,5,3458
1607,2023-08-09 19:18:55.135135136,CUST0105,North,Fashion,Rice,5,1498
1608,2023-08-10 04:03:36.216216216,CUST0030,East,Electronics,Table,2,2896
1609,2023-08-10 12:48:17.297297296,CUST0017,North,Furniture,Shirt,2,636
1610,2023-08-10 21:32:58.378378380,CUST0113,West,Electronics,Laptop,5,1373
1611,2023-08-11 06:17:39.459459460,CUST0062,East,Electronics,Shoes,1,3067
1612,2023-08-11 15:02:20.540540540,CUST0084,South,Fashion,Table,3,3149
1613,2023-08-11 23:47:01.621621624,CUST0112,North,Fashion,Shoes,3,1196
1614,2023-08-12 08:31:42.702702704,CUST0086,North,Furniture,Mobile,1,1405
1615,2023-08-12 17:16:23.783783784,CUST0141,East,Fashion,Headphones,3,1015
1616,2023-08-13 02:01:04.864864864,CUST0187,West,Fashion,Rice,4,3181
1617,2023-08-13 10:45:45.945945948,CUST0019,East,Furniture,Shirt,5,4347
1618,2023-08-13 19:30:27.027027028,CUST0177,West,Fashion,Table,5,1128
1619,2023-08-14 04:15:08.108108108,CUST0100,West,Groceries,Shoes,1,2077
1620,2023-08-14 12:59:49.189189188,CUST0140,North,Electronics,Sofa,3,3454
1621,2023-08-14 21:44:30.270270272,CUST0189,East,Electronics,Mobile,2,2611
1622,2023-08-15 06:29:11.351351352,CUST0147,East,Electronics,Sofa,2,370
1623,2023-08-15 15:13:52.432432432,CUST0076,West,Electronics,Shirt,3,1286
1624,2023-08-15 23:58:33.513513516,CUST0009,East,Furniture,Table,2,4655
1625,2023-08-16 08:43:14.594594596,CUST0199,South,Electronics,Mobile,1,4300
1626,2023-08-16 17:27:55.675675676,CUST0028,South,Electronics,Table,1,3864
1627,2023-08-17 02:12:36.756756756,CUST0128,East,Electronics,Rice,3,2498
1628,2023-08-17 10:57:17.837837840,CUST0052,East,Electronics,Watch,2,4629
1629,2023-08-17 19:41:58.918918920,CUST0083,West,Groceries,Mobile,1,4335
1630,2023-08-18 04:26:40.000000000,CUST0111,South,Electronics,Sofa,1,4282
1631,2023-08-18 13:11:21.081081080,CUST0144,South,Groceries,Shirt,4,1811
1632,2023-08-18 21:56:02.162162164,CUST0117,North,Furniture,Headphones,4,2330
1633,2023-08-19 06:40:43.243243244,CUST0069,West,Fashion,Rice,1,228
1634,2023-08-19 15:25:24.324324324,CUST0099,North,Electronics,Watch,3,1369
1635,2023-08-20 00:10:05.405405408,CUST0140,South,Fashion,Headphones,5,3772
1636,2023-08-20 08:54:46.486486488,CUST0025,West,Fashion,Laptop,5,1701
1637,2023-08-20 17:39:27.567567568,CUST0180,East,Furniture,Rice,1,4865
1638,2023-08-21 02:24:08.648648648,CUST0123,West,Fashion,Shirt,1,4070
1639,2023-08-21 11:08:49.729729732,CUST0053,East,Groceries,Shoes,1,4344
1640,2023-08-21 19:53:30.810810812,CUST0151,East,Fashion,Mobile,3,727
1641,2023-08-22 04:38:11.891891892,CUST0144,West,Fashion,Table,4,3897
1642,2023-08-22 13:22:52.972972972,CUST0057,East,Fashion,Shirt,1,2144
1643,2023-08-22 22:07:34.054054056,CUST0039,North,Electronics,Mobile,1,3652
1644,2023-08-23 06:52:15.135135136,CUST0109,South,Electronics,Headphones,2,2441
1645,2023-08-23 15:36:56.216216216,CUST0181,East,Groceries,Table,3,3314
1646,2023-08-24 00:21:37.297297296,CUST0042,North,Groceries,TV,1,349
1647,2023-08-24 09:06:18.378378380,CUST0186,East,Electronics,Sofa,2,3025
1648,2023-08-24 17:50:59.459459460,CUST0167,South,Groceries,Laptop,5,1074
1649,2023-08-25 02:35:40.540540540,CUST0142,North,Electronics,Rice,1,1425
1650,2023-08-25 11:20:21.621621624,CUST0122,South,Furniture,Shirt,1,1083
1651,2023-08-25 20:05:02.702702704,CUST0133,South,Fashion,Laptop,2,988
1652,2023-08-26 04:49:43.783783784,CUST0163,North,Fashion,Shoes,3,3037
1653,2023-08-26 13:34:24.864864864,CUST0075,North,Groceries,Mobile,1,2217
1654,2023-08-26 22:19:05.945945948,CUST0146,North,Electronics,Mobile,5,2772
1655,2023-08-27 07:03:47.027027028,CUST0076,West,Electronics,Shirt,1,1426
1656,2023-08-27 15:48:28.108108108,CUST0009,North,Groceries,Watch,5,570
1657,2023-08-28 00:33:09.189189188,CUST0074,North,Electronics,Watch,4,2087
1658,2023-08-28 09:17:50.270270272,CUST0186,North,Furniture,TV,4,190
1659,2023-08-28 18:02:31.351351352,CUST0145,North,Fashion,Sofa,5,629
